ZIP CODE	STATE	MSA No.	GPCI	GPCI	GPCI	County No.	MSA Name
26690	WV	99046	1.000	0.912	1.279	067	WV NONMETROPOLITAN AREA
26691	WV	99046	1.000	0.912	1.279	067	WV NONMETROPOLITAN AREA
26704	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26705	WV	34060	1.000	0.912	1.279	077	Morgantown, WV MSA
26707	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26710	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26711	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26714	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26716	WV	34060	1.000	0.912	1.279	077	Morgantown, WV MSA
26717	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26719	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26720	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26722	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26726	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26731	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26734	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26739	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26743	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26750	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26753	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26755	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26757	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26761	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26763	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26764	WV	34060	1.000	0.912	1.279	077	Morgantown, WV MSA
26767	WV	19060	1.000	0.912	1.279	057	Cumberland, MD-WV MSA
26801	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26802	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26804	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26807	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26808	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26810	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26812	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26814	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26815	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26817	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26818	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26823	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26824	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26833	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26836	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26838	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26845	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26847	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26851	WV	99046	1.000	0.912	1.279	031	WV NONMETROPOLITAN AREA
26852	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26855	WV	99046	1.000	0.912	1.279	023	WV NONMETROPOLITAN AREA
26865	WV	49020	1.000	0.912	1.279	027	Winchester, VA-WV MSA
26866	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26884	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
26886	WV	99046	1.000	0.912	1.279	071	WV NONMETROPOLITAN AREA
27006	NC	49180	1.000	0.960	0.664	059	Winston-Salem, NC MSA
27007	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27009	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27010	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27011	NC	49180	1.000	0.960	0.664	197	Winston-Salem, NC MSA
27012	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27013	NC	99032	1.000	0.960	0.664	159	NC NONMETROPOLITAN AREA
27014	NC	49180	1.000	0.960	0.664	059	Winston-Salem, NC MSA
27016	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27017	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27018	NC	49180	1.000	0.960	0.664	197	Winston-Salem, NC MSA
27019	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27020	NC	49180	1.000	0.960	0.664	197	Winston-Salem, NC MSA
27021	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27022	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27023	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27024	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27025	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27027	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27028	NC	49180	1.000	0.960	0.664	059	Winston-Salem, NC MSA
27030	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27031	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27040	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27041	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27042	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27043	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27045	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27046	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27047	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27048	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27049	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27050	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27051	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27052	NC	49180	1.000	0.960	0.664	169	Winston-Salem, NC MSA
27053	NC	99032	1.000	0.960	0.664	171	NC NONMETROPOLITAN AREA
27054	NC	99032	1.000	0.960	0.664	159	NC NONMETROPOLITAN AREA
27055	NC	49180	1.000	0.960	0.664	197	Winston-Salem, NC MSA
27094	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27098	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27099	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27101	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27102	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27103	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27104	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27105	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27106	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27107	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27108	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27109	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27110	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27111	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27113	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27114	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27115	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27116	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27117	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27120	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27127	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27130	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27150	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27151	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27152	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27155	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27156	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27157	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27198	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27199	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27201	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27202	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27203	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27204	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27205	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27207	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27208	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27209	NC	99032	1.000	0.960	0.664	123	NC NONMETROPOLITAN AREA
27212	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27213	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27214	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27215	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27216	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27217	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27220	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27228	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27229	NC	99032	1.000	0.960	0.664	123	NC NONMETROPOLITAN AREA
27230	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27231	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27233	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27235	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27237	NC	99032	1.000	0.960	0.664	105	NC NONMETROPOLITAN AREA
27239	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27242	NC	99032	1.000	0.960	0.664	125	NC NONMETROPOLITAN AREA
27243	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27244	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27247	NC	99032	1.000	0.960	0.664	123	NC NONMETROPOLITAN AREA
27248	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27249	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27252	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27253	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27256	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27258	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27259	NC	99032	1.000	0.960	0.664	125	NC NONMETROPOLITAN AREA
27260	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27261	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27262	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27263	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27264	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27265	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27278	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27281	NC	99032	1.000	0.960	0.664	125	NC NONMETROPOLITAN AREA
27282	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27283	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27284	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27285	NC	49180	1.000	0.960	0.664	067	Winston-Salem, NC MSA
27288	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27289	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27291	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27292	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27293	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27294	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27295	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27298	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27299	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27301	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27302	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27305	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27306	NC	99032	1.000	0.960	0.664	123	NC NONMETROPOLITAN AREA
27310	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27311	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27312	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27313	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27314	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27315	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27316	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27317	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27320	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27321	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27322	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27323	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27325	NC	99032	1.000	0.960	0.664	125	NC NONMETROPOLITAN AREA
27326	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27330	NC	99032	1.000	0.960	0.664	105	NC NONMETROPOLITAN AREA
27331	NC	99032	1.000	0.960	0.664	105	NC NONMETROPOLITAN AREA
27332	NC	99032	1.000	0.960	0.664	105	NC NONMETROPOLITAN AREA
27340	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27341	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27342	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27343	NC	20500	1.000	0.960	0.664	145	Durham, NC MSA
27344	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27349	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27350	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27351	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27355	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27356	NC	99032	1.000	0.960	0.664	123	NC NONMETROPOLITAN AREA
27357	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27358	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27359	NC	15500	1.000	0.960	0.664	001	Burlington, NC MSA
27360	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27361	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27370	NC	24660	1.000	0.960	0.664	151	Greensboro-High Point, NC MSA
27371	NC	99032	1.000	0.960	0.664	123	NC NONMETROPOLITAN AREA
27373	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27374	NC	99032	1.000	0.960	0.664	057	NC NONMETROPOLITAN AREA
27375	NC	24660	1.000	0.960	0.664	157	Greensboro-High Point, NC MSA
27376	NC	99032	1.000	0.960	0.664	125	NC NONMETROPOLITAN AREA
27377	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27379	NC	99032	1.000	0.960	0.664	033	NC NONMETROPOLITAN AREA
27395	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27401	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27402	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27403	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27404	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27405	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27406	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27407	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27408	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27409	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27410	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27411	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27412	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27413	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27415	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27416	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27417	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27419	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27420	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27425	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27427	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27429	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27435	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27438	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27455	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27480	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27495	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27497	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27498	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27499	NC	24660	1.000	0.960	0.664	081	Greensboro-High Point, NC MSA
27501	NC	99032	1.000	0.960	0.664	085	NC NONMETROPOLITAN AREA
27502	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27503	NC	20500	1.000	0.960	0.664	063	Durham, NC MSA
27504	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27505	NC	99032	1.000	0.960	0.664	105	NC NONMETROPOLITAN AREA
27506	NC	99032	1.000	0.960	0.664	085	NC NONMETROPOLITAN AREA
27507	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27508	NC	39580	1.000	0.960	0.664	069	Raleigh-Cary, NC MSA
27509	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27510	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27511	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27512	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27513	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27514	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27515	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27516	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27517	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27518	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27519	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27520	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27521	NC	99032	1.000	0.960	0.664	085	NC NONMETROPOLITAN AREA
27522	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27523	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27524	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27525	NC	39580	1.000	0.960	0.664	069	Raleigh-Cary, NC MSA
27526	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27527	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27528	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27529	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27530	NC	24140	1.000	0.960	0.664	191	Goldsboro, NC MSA
27531	NC	24140	1.000	0.960	0.664	191	Goldsboro, NC MSA
27532	NC	24140	1.000	0.960	0.664	191	Goldsboro, NC MSA
27533	NC	24140	1.000	0.960	0.664	191	Goldsboro, NC MSA
27534	NC	24140	1.000	0.960	0.664	191	Goldsboro, NC MSA
27536	NC	99032	1.000	0.960	0.664	181	NC NONMETROPOLITAN AREA
27537	NC	99032	1.000	0.960	0.664	181	NC NONMETROPOLITAN AREA
27539	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27540	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27541	NC	20500	1.000	0.960	0.664	145	Durham, NC MSA
27542	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27543	NC	99032	1.000	0.960	0.664	085	NC NONMETROPOLITAN AREA
27544	NC	99032	1.000	0.960	0.664	181	NC NONMETROPOLITAN AREA
27545	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27546	NC	99032	1.000	0.960	0.664	085	NC NONMETROPOLITAN AREA
27549	NC	39580	1.000	0.960	0.664	069	Raleigh-Cary, NC MSA
27551	NC	99032	1.000	0.960	0.664	185	NC NONMETROPOLITAN AREA
27552	NC	99032	1.000	0.960	0.664	085	NC NONMETROPOLITAN AREA
27553	NC	99032	1.000	0.960	0.664	181	NC NONMETROPOLITAN AREA
27555	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27556	NC	99032	1.000	0.960	0.664	181	NC NONMETROPOLITAN AREA
27557	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27559	NC	20500	1.000	0.960	0.664	037	Durham, NC MSA
27560	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27562	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27563	NC	99032	1.000	0.960	0.664	185	NC NONMETROPOLITAN AREA
27564	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27565	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27568	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27569	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27570	NC	99032	1.000	0.960	0.664	185	NC NONMETROPOLITAN AREA
27571	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27572	NC	20500	1.000	0.960	0.664	063	Durham, NC MSA
27573	NC	20500	1.000	0.960	0.664	145	Durham, NC MSA
27574	NC	20500	1.000	0.960	0.664	145	Durham, NC MSA
27576	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27577	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27581	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27582	NC	99032	1.000	0.960	0.664	077	NC NONMETROPOLITAN AREA
27583	NC	20500	1.000	0.960	0.664	145	Durham, NC MSA
27584	NC	99032	1.000	0.960	0.664	181	NC NONMETROPOLITAN AREA
27586	NC	99032	1.000	0.960	0.664	185	NC NONMETROPOLITAN AREA
27587	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27588	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27589	NC	99032	1.000	0.960	0.664	185	NC NONMETROPOLITAN AREA
27591	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27592	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27593	NC	39580	1.000	0.960	0.664	101	Raleigh-Cary, NC MSA
27594	NC	99032	1.000	0.960	0.664	185	NC NONMETROPOLITAN AREA
27596	NC	39580	1.000	0.960	0.664	069	Raleigh-Cary, NC MSA
27597	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27599	NC	20500	1.000	0.960	0.664	135	Durham, NC MSA
27601	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27602	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27603	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27604	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27605	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27606	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27607	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27608	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27609	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27610	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27611	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27612	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27613	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27614	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27615	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27616	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27617	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27619	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27620	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27621	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27622	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27623	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27624	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27625	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27626	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27627	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27628	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27629	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27634	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27635	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27636	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27640	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27650	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27656	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27658	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27661	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
27668	NC	39580	1.000	0.960	0.664	183	Raleigh-Cary, NC MSA
